sent1,sent2,score
"['so', 'far', 'georgia', 'has', 'been', 'returned', 'all', 'but', 'nu', '##m', 'of', 'the', 'money', 'it', 'wired']","['georgia', 'has', 'received', 'all', 'but', 'nu', '##m', 'of', 'its', 'money', 'back', 'with', 'the', 'help', 'of', 'the', 'fbi']",3.75
"['the', 'island', 'nation', 'reported', 'nu', '##m', 'new', 'cases', 'on', 'may', 'nu', '##m', 'a', 'one', 'day', 'record', 'and', 'nu', '##m', 'new', 'cases', 'on', 'may', 'nu', '##m', 'making', 'taiwan', '##s', 'epidemic', 'the', 'fastest', '##gr', '##owing', 'in', 'the', 'world']","['taiwan', 'reported', 'nu', '##m', 'new', 'cases', 'on', 'may', 'nu', '##m', 'a', 'one', '##day', 'record', 'and', 'nu', '##m', 'new', 'cases', 'on', 'may', 'nu', '##m', 'making', 'its', 'epidemic', 'the', 'worlds', 'fastest', '##gr', '##owing']",5.0
"['cubs', 'outfielder', 'sammy', 'so', '##sa', 'was', 'suspended', 'for', 'eight', 'games', 'by', 'major', 'league', 'baseball', 'friday', 'for', 'using', 'a', 'cork', '##ed', 'bat']","['sammy', 'so', '##sa', 'was', 'suspended', 'for', 'eight', 'games', 'by', 'major', 'league', 'baseball', 'friday', 'for', 'using', 'a', 'cork', '##ed', 'bat', 'and', 'he', 'immediately', 'appealed', 'the', 'decision']",3.2
"['half', 'of', 'the', 'women', 'were', 'given', 'a', 'daily', 'dose', 'of', 'the', 'drug', 'and', 'half', 'took', 'a', 'place', '##bo']","['half', 'the', 'women', 'received', 'a', 'daily', 'tablet', 'of', 'the', 'combination', 'o', '##est', '##rogen', 'plus', 'pro', '##ges', '##tin', 'while', 'the', 'rest', 'were', 'given', 'a', 'place', '##bo']",3.2
"['when', 'police', 'removed', 'the', 'four', 'from', 'the', 'home', 'they', 'weighed', 'nu', '##m', 'pounds', 'combined']","['each', 'boy', 'weighed', 'less', 'than', 'nu', '##m', 'pounds', 'when', 'they', 'were', 'removed', 'from', 'the', 'home', 'oct', 'nu', '##m']",3.0
"['while', 'the', 'ibrahim', '##s', 'had', 'one', 'separation', 'operation', 'good', '##rich', 'and', 'dr', 'david', 'staff', '##enberg', 'plan', 'about', 'three', 'for', 'the', 'ag', '##ui', '##rre', '##s', 'with', 'several', 'weeks', 'between', 'each']","['instead', 'of', 'one', 'long', 'operation', 'to', 'separate', 'the', 'twins', 'good', '##rich', 'and', 'dr', 'david', 'staff', '##enberg', 'plan', 'about', 'three', 'with', 'several', 'weeks', 'between', 'each']",3.6
"['the', 'company', 'has', 'expanded', 'into', 'providing', 'other', 'services', 'for', 'buyers', 'including', 'payment', 'services']","['the', 'company', 'has', 'expanded', 'those', 'basic', 'services', 'offering', 'payment', 'and', 'even', 'financing']",4.2
"['the', 'blasts', 'killed', 'two', 'people', 'and', 'injured', 'more', 'than', 'nu', '##m', 'others']","['the', 'atlanta', 'olympic', 'games', 'attack', 'killed', 'one', 'woman', 'and', 'injured', 'more', 'than', 'nu', '##m', 'other', 'people']",1.8
"['in', 'nu', '##m', 'president', 'bush', 'named', 'kathy', 'gregg', 'to', 'the', 'student', 'loan', 'marketing', 'association', 'board', 'of', 'directors']","['in', 'nu', '##m', 'president', 'bush', 'named', 'her', 'to', 'the', 'student', 'loan', 'marketing', 'association', 'the', 'largest', 'us', 'lend', '##er', 'for', 'students']",3.231
"['the', 'boston', 'archdiocese', 'has', 'faced', 'waves', 'of', 'scandal', 'that', 'have', 'not', 'only', 'angered', 'victims', 'advocates', 'but', 'parish', '##ion', '##ers', 'and', 'some', 'priests']","['the', 'waves', 'of', 'scandal', 'angered', 'not', 'only', 'victims', 'advocates', 'but', 'parish', '##ion', '##ers', 'and', 'some', 'priests', 'to', 'the', 'point', 'that', 'law', 'could', 'no', 'longer', 'run', 'the', 'archdiocese']",3.0
"['a', 'federal', 'magistrate', 'in', 'fort', 'lauderdale', 'ordered', 'him', 'held', 'without', 'bail']","['zu', '##cca', '##rini', 'was', 'ordered', 'held', 'without', 'bail', 'wednesday', 'by', 'a', 'federal', 'judge', 'in', 'fort', 'lauderdale', 'fl', '##a']",3.0
"['the', 'departments', 'position', 'threatens', 'to', 'alien', '##ate', 'social', 'conservatives', 'who', 'have', 'provided', 'strong', 'political', 'support', 'for', 'mr', 'ash', '##croft', 'and', 'president', 'bush']","['the', 'departments', 'stance', 'disappointed', 'some', 'abortion', 'opponents', 'and', 'it', 'threatens', 'to', 'alien', '##ate', 'social', 'conservatives', 'who', 'have', 'provided', 'strong', 'political', 'support', 'for', 'ash', '##croft', 'and', 'president', 'bush']",3.75
"['south', 'africa', 'has', 'the', 'worlds', 'highest', 'case', '##load', 'with', 'nu', '##m', 'million', 'people', 'infected', 'with', 'hiv', 'or', 'aids']","['with', 'nu', '##m', 'million', 'people', 'infected', 'with', 'hiv', 'or', 'aids', 'south', 'africa', 'has', 'the', 'worlds', 'highest', 'aids', 'case', '##load']",5.0
"['in', 'that', 'position', 'elias', 'will', 'report', 'to', 'joe', 'tu', '##cci', 'president', 'and', 'ceo', 'of', 'em', '##c']","['as', 'executive', 'vice', 'president', 'of', 'new', 'ventures', 'elias', 'will', 'report', 'to', 'joe', 'tu', '##cci', 'em', '##cs', 'president', 'and', 'chief', 'executive']",3.4
"['the', 'new', 'army', 'commander', 'is', 'the', 'mas', '##aka', 'armoured', 'brigade', 'commanding', 'officer', 'brigadier', 'ar', '##onda', 'ny', '##aka', '##iri', '##ma', 'who', 'is', 'now', 'promoted', 'to', 'major', 'general']","['president', 'yo', '##wer', '##i', 'muse', '##ven', '##i', 'has', 'promoted', 'brigadier', 'ar', '##onda', 'ny', '##aka', '##iri', '##ma', 'to', 'major', 'general', 'and', 'named', 'him', 'army', 'commander']",3.2
"['mail', '##block', '##s', 'was', 'founded', 'five', 'years', 'after', 'web', '##tv', 'was', 'acquired', 'by', 'microsoft', 'for', 'nu', '##m', 'million']","['web', '##tv', 'was', 'sold', 'to', 'microsoft', 'in', 'nu', '##m', 'for', 'nu', '##m', 'million', 'and', 'today', 'is', 'called', 'ms', '##n', 'tv']",2.8
"['the', 'metropolitan', 'transportation', 'authority', 'was', 'given', 'two', 'weeks', 'to', 'restore', 'the', 'nu', '##m', 'fare', 'and', 'the', 'old', 'commuter', 'railroad', 'rates', 'york', 'declared']","['the', 'metropolitan', 'transportation', 'authority', 'which', 'plans', 'to', 'appeal', 'was', 'given', 'until', 'may', 'nu', '##m', 'to', 'restore', 'the', 'old', 'subway', 'and', 'bus', 'fare', 'and', 'the', 'old', 'commuter', 'railroad', 'rates']",2.8
"['today', 'we', 'are', 'trying', 'to', 'convey', 'this', 'problem', 'to', 'russian', 'president', 'vladimir', 'putin', 'and', 'us', 'president', 'george', 'w', 'bush']","['today', 'we', 'are', 'trying', 'to', 'convey', 'this', 'problem', 'to', 'russian', 'president', 'vladimir', 'putin', 'news', 'web', 'sites', 'and', 'president', 'bush', 'news', 'web', 'sites']",4.6
"['the', 'state', 'wants', 'to', 'kill', 'the', 'wolves', 'in', 'approximately', 'a', 'nu', '##ms', '##qua', '##rem', '##ile', 'area', 'near', 'the', 'village', 'of', 'mcgrath']","['the', 'state', 'wants', 'to', 'kill', 'the', 'wolves', 'in', 'approximately', 'a', 'nu', '##ms', '##qua', '##rem', '##ile', 'area', 'near', 'mcgrath', 'to', 'establish', 'a', 'moose', 'nursery', 'of', 'sorts']",3.2
"['peterson', 'told', 'police', 'he', 'fished', 'alone', 'in', 'san', 'francisco', 'bay', 'on', 'christmas', 'eve', 'returning', 'to', 'an', 'empty', 'house']","['peterson', 'told', 'police', 'he', 'left', 'his', 'wife', 'at', 'about', 'nu', '##m', 'am', 'on', 'dec', 'nu', '##m', 'to', 'fish', 'alone', 'in', 'san', 'francisco', 'bay']",3.0
"['the', 'fed', '##s', 'empire', 'state', 'survey', 'far', 'exceeded', 'expectations', 'by', 'jumping', 'to', 'nu', '##m', 'in', 'june', 'a', 'record', 'high', 'from', 'nu', '##m', 'in', 'may']","['prices', 'had', 'pulled', 'back', 'from', 'offshore', 'highs', 'when', 'the', 'empire', 'state', 'survey', 'far', 'exceeded', 'expectations', 'by', 'jumping', 'to', 'nu', '##m', 'in', 'june', 'a', 'record', 'high', 'from', 'nu', '##m', 'in', 'may']",3.8
"['det', 'chief', 'ins', '##p', 'norman', 'mc', '##kin', '##lay', 'said', 'there', 'was', 'evidence', 'a', 'body', 'or', 'bodies', 'have', 'been', 'in', 'this', 'area']","['detective', 'chief', 'inspector', 'norman', 'mc', '##kin', '##lay', 'leading', 'the', 'investigation', 'said', 'there', 'is', 'evidence', 'a', 'body', 'or', 'bodies', 'have', 'been', 'in', 'this', 'area']",4.5
"['board', 'chancellor', 'robert', 'bennett', 'declined', 'to', 'comment', 'on', 'personnel', 'matters', 'tuesday', 'as', 'did', 'mills']","['mr', 'mills', 'declined', 'to', 'comment', 'yesterday', 'saying', 'that', 'he', 'never', 'discussed', 'personnel', 'matters']",3.0
"['general', 'jeffrey', 'said', 'he', 'would', 'donate', 'his', 'military', 'pension', 'to', 'charity', 'for', 'the', 'period', 'he', 'was', 'in', 'office', 'at', 'ya', '##rral', '##um', '##la']","['maj', '##gen', 'jeff', '##ery', 'said', 'he', 'would', 'give', 'his', 'military', 'pension', 'to', 'charity', 'while', 'he', 'served', 'at', 'ya', '##rral', '##um', '##la']",4.727
"['tampa', 'bay', 'manager', 'lou', 'pin', '##iel', '##la', 'bench', 'coach', 'john', 'mclaren', 'and', 'right', 'fielder', 'aubrey', 'huff', 'were', 'ejected', 'for', 'arguing', 'after', 'huff', 'was', 'called', 'out', 'on', 'strikes', 'to', 'end', 'the', 'ninth']","['tampa', 'bay', 'manager', 'lou', 'pin', '##iel', '##la', 'bench', 'coach', 'john', 'mclaren', 'and', 'huff', 'all', 'were', 'ejected', 'in', 'the', 'middle', 'of', 'the', 'ninth']",3.8
"['the', 'venture', 'owns', 'five', 'oil', 'ref', '##iner', '##ies', 'and', 'more', 'than', 'nu', '##m', 'filling', 'stations', 'in', 'russia', 'and', 'ukraine']","['tn', '##k', '##b', '##p', 'has', 'six', 'oil', 'producing', 'units', 'five', 'ref', '##iner', '##ies', 'and', 'nu', '##m', 'filling', 'stations']",3.0
"['other', 'changes', 'in', 'the', 'plan', 'ref', '##ine', 'his', 'original', 'vision', 'li', '##bes', '##kind', 'said']","['many', 'of', 'the', 'changes', 'are', 'improvements', 'to', 'the', 'original', 'plan', 'li', '##bes', '##kind', 'said']",4.6
"['rep', 'peter', 'de', '##uts', '##ch', 'd', '##fl', '##a', 'criticized', 'the', 'fda', '##s', 'efforts', 'in', 'florida']","['peter', 'de', '##uts', '##ch', 'd', '##fl', '##a', 'said', 'he', 'wanted', 'to', 'cong', '##rat', '##ulate', 'the', 'fda']",2.0
"['there', 'are', 'now', 'nu', '##m', 'active', 'probable', 'cases', 'in', 'the', 'gt', '##a', 'compared', 'with', 'nu', '##m', 'cases', 'on', 'june', 'nu', '##m']","['and', 'globally', 'the', 'number', 'of', 'active', 'probable', 'cases', 'has', 'declined', 'to', 'nu', '##m']",1.5
"['sar', '##s', 'has', 'killed', 'nu', '##m', 'people', 'on', 'china', '##s', 'mainland', 'and', 'infected', 'more', 'than', 'nu', '##m']","['throughout', 'china', '##s', 'mainland', 'the', 'disease', 'has', 'killed', 'nu', '##m', 'people', 'and', 'infected', 'more', 'than', 'nu', '##m']",3.2
"['the', 'redesigned', 'find', '##er', 'also', 'features', 'search', 'coloured', 'labels', 'for', 'customized', 'organization', 'of', 'documents', 'and', 'projects', 'and', 'dynamic', 'brows', '##ing', 'of', 'the', 'network', 'for', 'mac', 'windows', 'and', 'unix', 'file', 'servers']","['it', 'also', 'supports', 'coloured', 'labels', 'to', 'better', 'organise', 'documents', 'and', 'dynamic', 'brows', '##ing', 'of', 'the', 'network', 'for', 'mac', 'windows', 'and', 'unix', 'file', 'servers']",3.0
"['the', 'lawyer', 'representing', 'torch', 'concepts', 'rich', 'marsden', 'did', 'not', 'respond', 'to', 'repeated', 'phone', 'calls']","['officials', 'with', 'torch', 'and', 'jet', '##bl', '##ue', 'did', 'not', 'respond', 'to', 'repeated', 'phone', 'calls', 'from', 'the', 'mercury', 'news', 'seeking', 'comment']",2.75
"['he', 'was', 'voluntarily', 'cast', '##rated', 'in', 'nu', '##m', 'an', 'operation', 'he', 'contend', '##s', 'removed', 'his', 'ability', 'to', 'become', 'sexually', 'aroused']","['dev', '##ries', 'who', 'was', 'voluntarily', 'cast', '##rated', 'in', 'august', 'nu', '##m', 'has', 'said', 'the', 'surgery', 'took', 'away', 'his', 'ability', 'to', 'become', 'sexually', 'aroused']",4.5
"['the', 'sp', '##ts', '##x', 'composite', 'rose', 'nu', '##m', 'points', 'on', 'the', 'week', 'while', 'the', 'ts', '##x', 'venture', 'exchange', 'composite', 'gained', 'nu', '##m', 'points']","['on', 'the', 'week', 'the', 'dow', 'jones', 'industrial', 'average', 'rose', 'nu', '##m', 'points', 'while', 'the', 'nas', '##da', '##q', 'stock', 'market', 'gained', 'nu', '##m', 'points']",1.0
"['in', 'turn', 'su', '##se', 'will', 'license', 'java', 'nu', '##m', 'standard', 'edition', 'while', 'also', 'formal', '##ising', 'an', 'existing', 'agreement', 'to', 'distribute', 'suns', 'java', 'virtual', 'machine', 'for', 'running', 'java', 'applications']","['nuremberg', 'germany', '##base', '##d', 'su', '##se', 'will', 'license', 'suns', 'java', 'nu', '##m', 'standard', 'edition', 'j', '##num', '##se', 'and', 'ship', 'suns', 'java', 'virtual', 'machine', 'across', 'its', 'linux', 'software', 'line']",3.75
"['long', 'lines', 'formed', 'outside', 'gas', 'stations', 'and', 'people', 'rushed', 'to', 'get', 'money', 'from', 'cash', 'machines', 'sunday', 'as', 'israelis', 'prepared', 'to', 'weather', 'a', 'strike', 'that', 'threatened', 'to', 'para', '##ly', '##ze', 'the', 'country']","['long', 'lines', 'formed', 'sunday', 'outside', 'gas', 'stations', 'and', 'people', 'rushed', 'to', 'get', 'money', 'from', 'cash', 'machines', 'as', 'israelis', 'braced', 'for', 'the', 'strikes', 'effects']",4.5
"['the', 'tech', '##hea', '##vy', 'nas', '##da', '##q', 'composite', 'index', 'fell', 'nu', '##m', 'or', 'nu', '##m', 'percent', 'to', 'nu', '##m', 'following', 'a', 'two', '##day', 'win', 'of', 'nu', '##m']","['the', 'technology', '##lace', '##d', 'nas', '##da', '##q', 'composite', 'index', 'ix', '##ic', 'eased', 'nu', '##m', 'points', 'or', 'nu', '##m', 'percent', 'to', 'nu', '##m']",1.5
"['we', 'don', '##t', 'know', 'if', 'any', 'will', 'be', 'sar', '##s', 'said', 'dr', 'james', 'young', 'ontario', '##s', 'commissioner', 'of', 'public', 'safety']","['were', 'being', 'hyper', '##vi', '##gil', '##ant', 'said', 'dr', 'james', 'young', 'ontario', '##s', 'commissioner', 'of', 'public', 'safety']",2.0
"['sales', 'for', 'the', 'quarter', 'beat', 'expectations', 'rising', 'nu', '##m', 'percent', 'year', '##ony', '##ear', 'to', 'nu', '##m', 'billion', 'euros']","['sales', 'rose', 'nu', '##m', 'per', 'cent', 'year', '##ony', '##ear', 'to', 'numb', '##n', 'beating', 'expectations']",4.0
"['the', 'company', 'said', 'it', 'would', 'issue', 'revised', 'guidance', 'for', 'the', 'full', 'fiscal', 'year', 'next', 'month', 'when', 'it', 'releases', 'its', 'q', '##num', 'results']","['the', 'company', 'said', 'it', 'would', 'renew', 'its', 'guidance', 'for', 'nu', '##m', 'when', 'it', 'announces', 'its', 'second', 'quarter', 'results', 'in', 'mid', '##ju', '##ly']",3.2
"['we', 'haven', '##t', 'decided', 'whether', 'to', 'use', 'an', 'unbroken', 'or', 'dotted', 'white', 'line', 'but', 'this', 'is', 'an', 'experiment', 'worth', 'introducing', 'said', 'david', 'richardson', 'the', 'icc', '##s', 'cricket', 'manager']","['we', 'haven', '##t', 'decided', 'whether', 'to', 'use', 'an', 'unbroken', 'or', 'dotted', 'white', 'line', 'said', 'dave', 'richardson', 'the', 'icc', '##s', 'cricket', 'manager']",4.0
"['shin', '##se', '##ki', 'retire', '##s', 'wednesday', 'after', 'a', 'nu', '##my', '##ear', 'career', 'that', 'included', 'combat', 'in', 'vietnam', 'and', 'head', 'of', 'us', 'peacekeeping', 'efforts', 'in', 'bosnia']","['shin', '##se', '##kis', 'career', 'included', 'combat', 'in', 'vietnam', 'and', 'head', 'of', 'us', 'peacekeeping', 'efforts', 'in', 'bosnia']",3.0
"['the', 'department', 'also', 'sent', 'water', 'and', 'soil', 'samples', 'to', 'the', 'state', 'health', 'laboratory']","['water', 'samples', 'are', 'being', 'sent', 'to', 'the', 'state', 'health', 'department', 'for', 'analysis']",3.25
"['but', 'that', 'does', 'not', 'clear', 'them', 'of', 'the', 'obligation', 'to', 'do', 'everything', 'possible', 'to', 'protect', 'civilians', 'and', 'that', 'is', 'not', 'what', 'were', 'seeing']","['but', 'that', 'does', 'not', 'clear', 'them', 'of', 'the', 'responsibility', 'to', 'do', 'everything', 'possible', 'to', 'minimize', 'civilian', 'harm']",3.4
"['ross', 'ga', '##rber', 'rowland', '##s', 'lawyer', 'said', 'tuesday', 'he', 'would', 'attend', 'the', 'meeting', 'and', 'would', 'ask', 'to', 'speak', 'on', 'the', 'issue']","['ross', 'ga', '##rber', 'rowland', '##s', 'legal', 'counsel', 'said', 'the', 'governor', 'would', 'have', 'no', 'comment', 'on', 'the', 'condo', 'deal']",2.0
"['previously', 'he', 'had', 'seen', 'the', 'grinning', 'mechanic', 'from', 'east', 'java', 'only', 'on', 'television']","['mr', 'hughes', 'had', 'seen', 'am', '##ro', '##zi', '##s', 'face', 'on', 'television', 'the', 'infamous', 'images', 'of', 'the', 'grinning', 'mechanic', 'from', 'east', 'java']",3.4
"['two', 'years', 'later', 'the', 'insurance', 'coverage', 'would', 'begin']","['under', 'the', 'agreement', 'medicare', 'coverage', 'for', 'drug', 'benefits', 'would', 'begin', 'in', 'nu', '##m']",2.8
"['nasa', 'satellite', 'images', 'show', 'that', 'arctic', 'ice', 'has', 'been', 'shrinking', 'at', 'the', 'rate', 'of', 'nearly', 'nu', '##m', 'percent', 'a', 'decade']","['researchers', 'found', 'that', 'sea', 'ice', 'in', 'the', 'arctic', 'is', 'disappearing', 'at', 'a', 'rate', 'of', 'nu', '##m', 'percent', 'each', 'decade']",3.2
"['bio', '##tech', 'products', 'if', 'anything', 'may', 'be', 'safer', 'than', 'conventional', 'products', 'because', 'of', 'all', 'the', 'testing', 'fra', '##ley', 'said', 'adding', 'that', 'nu', '##m', 'countries', 'have', 'adopted', 'biotechnology']","['bio', '##tech', 'products', 'if', 'anything', 'may', 'be', 'safer', 'than', 'conventional', 'products', 'because', 'of', 'all', 'the', 'testing', 'said', 'robert', 'fra', '##ley', 'mons', '##anto', '##s', 'executive', 'vice', 'president']",3.2
"['a', 'nationally', 'board', 'certified', 'teacher', 'with', 'a', 'masters', 'degree', 'kelley', 'makes', 'a', 'salary', 'of', 'nu', '##m', 'in', 'his', 'nu', '##mt', '##h', 'year']","['a', 'nationally', 'board', 'certified', 'teacher', 'with', 'a', 'masters', 'degree', 'kelley', 'in', 'his', 'nu', '##mt', '##h', 'year', 'teaching', 'makes', 'nu', '##m']",4.75
"['in', 'vienna', 'the', 'ia', '##ea', 'said', 'el', '##bara', '##de', '##i', 'would', 'accept', 'the', 'invitation', 'although', 'no', 'date', 'had', 'yet', 'been', 'set']","['in', 'vienna', 'the', 'international', 'atomic', 'energy', 'agency', 'said', 'on', 'monday', 'el', '##bara', '##de', '##i', 'had', 'accepted', 'iran', '##s', 'invitation', 'but', 'said', 'no', 'date', 'had', 'yet', 'been', 'set']",3.25
"['the', 'epidemic', 'began', 'in', 'november', 'in', 'the', 'mainland', '##s', 'guangdong', 'province', 'but', 'the', 'peoples', 'republic', 'of', 'china', 'refused', 'to', 'report', 'truth', '##fully', 'about', 'its', 'spread', 'for', 'four', 'months']","['the', 'prc', 'epidemic', 'began', 'in', 'gu', '##ando', '##ng', 'province', 'in', 'november', 'but', 'the', 'communist', 'party', 'government', 'refused', 'to', 'report', 'truth', '##fully', 'about', 'its', 'spread', 'for', 'four', 'months']",4.25
"['dr', '##uce', 'will', 'face', 'murder', 'charges', 'con', '##te', 'said']","['con', '##te', 'said', 'dr', '##uce', 'will', 'be', 'charged', 'with', 'murder']",5.0
