sent1,sent2,score
"['bush', 'plan', 'to', 'meet', 'with', 'isra', 'prime', 'minist', 'ariel', 'sharon', 'and', 'the', 'new', 'palestinian', 'prime', 'minist', 'mahmoud', 'abba', 'in', 'the', 'jordanian', 'port', 'of', 'aqaba', 'on', 'wednesday']","['on', 'wednesday', 'next', 'week', 'mr', 'bush', 'will', 'meet', 'isra', 'prime', 'minist', 'ariel', 'sharon', 'and', 'new', 'palestinian', 'leader', 'mahmoud', 'abba', 'in', 'aqaba', 'jordan']",5.0
"['unlik', 'mani', 'unk', 'internet', 'firm', 'googl', 'is', 'believ', 'to', 'be', 'profit']","['the', 'privat', 'held', 'googl', 'is', 'believ', 'to', 'be', 'profit']",3.6
"['it', 'is', 'safe', 'to', 'assum', 'the', 'senat', 'is', 'prepar', 'to', 'pa', 'some', 'form', 'of', 'cap', 'king', 'said']","['it', 'safe', 'to', 'assum', 'the', 'senat', 'is', 'prepar', 'to', 'pa', 'some', 'form', 'of', 'a', 'unk', 'level', 'of', 'it', 'is', 'to', 'be', 'debat']",3.0
"['and', 'when', 'ask', 'if', 'he', 'felt', 'regret', 'or', 'unk', 'about', 'the', 'attack', 'hi', 'answer', 'wa', 'an', 'adam', 'no']","['ask', 'if', 'he', 'felt', 'ani', 'regret', 'about', 'unk', 'attack', 'the', 'answer', 'wa', 'an', 'adam', 'no']",3.8
"['anoth', 'big', 'gainer', 'wa', 'rambu', 'inc', 'nasdaq', 'rmb', 'news', 'peopl', 'which', 'shot', 'percent', 'higher']","['rambu', 'inc', 'nasdaq', 'rmb', 'news', 'peopl', 'shot', 'up', 'percent', 'make', 'it', 'the', 'biggest', 'percentag', 'gainer', 'on', 'the', 'nasdaq']",3.0
"['unk', 'unk', 'is', 'the', 'lo', 'angel', 'bureau', 'chief', 'for', 'cbsmarketwatchcom']","['unk', 'church', 'is', 'london', 'bureau', 'chief', 'of', 'cbsmarketwatchcom']",1.8
"['if', 'you', 'pa', 'thi', 'bill', 'big', 'brother', 'will', 'be', 'watch', 'you', 'said', 'rep', 'john', 'mabri', 'dwaco']","['if', 'you', 'pa', 'thi', 'bill', 'rep', 'john', 'mabri', 'jr', 'dwaco', 'told', 'colleagu', 'big', 'brother', 'will', 'be', 'watch', 'you']",4.8
"['dougla', 'robinson', 'a', 'senior', 'vice', 'presid', 'of', 'financ', 'will', 'take', 'over', 'a', 'chief', 'financi', 'offic', 'on', 'an', 'interim', 'basi']","['dougla', 'robinson', 'unk', 'senior', 'vice', 'presid', 'financ', 'will', 'fill', 'the', 'posit', 'in', 'the', 'interim']",3.8
"['sever', 'state', 'and', 'the', 'feder', 'govern', 'later', 'pass', 'similar', 'or', 'more', 'unk', 'ban']","['follow', 'california', 'lead', 'sever', 'state', 'and', 'the', 'feder', 'govern', 'pass', 'similar', 'or', 'unk', 'ban']",4.0
"['still', 'he', 'note', 'miami', 'must', 'decid', 'whether', 'to', 'seek', 'acc', 'membership', 'for', 'the', 'next', 'school', 'year', 'by', 'june', 'to', 'adher', 'to', 'big', 'east', 'guidelin']","['still', 'he', 'note', 'that', 'miami', 'must', 'decid', 'whether', 'to', 'seek', 'acc', 'membership', 'by', 'june', 'to', 'adher', 'to', 'big', 'east', 'guidelin']",4.6
"['revenu', 'for', 'the', 'hulk', 'came', 'in', 'well', 'below', 'those', 'of', 'last', 'month', 'marvel', 'comic', 'adapt', 'x', 'xmen', 'unit', 'which', 'gross', 'million', 'in', 'it', 'open', 'weekend']","['the', 'hulk', 'trail', 'last', 'month', 'marvel', 'comic', 'adapt', 'x', 'xmen', 'unit', 'which', 'gross', 'million', 'in', 'it', 'open', 'weekend']",4.8
"['share', 'of', 'unk', 'unk', 'echostar', 'rose', 'or', 'percent', 'to', 'at', 'am']","['on', 'monday', 'echostar', 'dish', 'news', 'unk', 'profil', 'share', 'unk', 'or', 'percent', 'to']",2.0
"['the', 'valid', 'signatur', 'of', 'regist', 'california', 'voter', 'must', 'be', 'collect', 'and', 'turn', 'in', 'to', 'counti', 'elect', 'offici', 'by', 'sept']","['to', 'forc', 'a', 'recal', 'elect', 'of', 'unk', 'the', 'valid', 'signatur', 'of', 'regist', 'california', 'voter', 'must', 'be', 'turn', 'in', 'to', 'elect', 'offici']",3.2
"['the', 'benchmark', 'year', 'note', 'usytrr', 'lost', 'in', 'price', 'take', 'it', 'yield', 'to', 'percent', 'from', 'percent', 'late', 'on', 'monday']","['further', 'out', 'the', 'curv', 'the', 'benchmark', 'year', 'note', 'usytrr', 'shed', 'in', 'price', 'take', 'it', 'yield', 'to', 'percent', 'from', 'percent']",2.2
"['the', 'mdc', 'call', 'the', 'strike', 'to', 'forc', 'mr', 'mugab', 'to', 'either', 'resign', 'or', 'negoti', 'a', 'settlement', 'of', 'the', 'zimbabw', 'crisi']","['the', 'mdc', 'call', 'the', 'unk', 'protest', 'to', 'urg', 'mugab', 'either', 'to', 'resign', 'or', 'to', 'negoti', 'a', 'settlement', 'of', 'the', 'crisi', 'unk', 'the', 'countri']",4.0
"['revenu', 'rose', 'percent', 'to', 'billion', 'from', 'billion']","['the', 'unk', 'unk', 'compani', 'said', 'newspap', 'revenu', 'increas', 'percent', 'to', 'billion']",1.2
"['in', 'januari', 'notebook', 'repres', 'le', 'than', 'percent', 'of', 'sale', 'volum']","['that', 'compar', 'with', 'januari', 'when', 'laptop', 'repres', 'le', 'than', 'percent', 'of', 'sale', 'volum', 'npd', 'said']",4.0
"['unk', 'guillermo', 'corium', 'and', 'netherland', 'martin', 'verkerk', 'are', 'in', 'the', 'other', 'half']","['the', 'other', 'semifin', 'between', 'guillermo', 'corium', 'of', 'argentina', 'and', 'martin', 'verkerk', 'of', 'the', 'netherland', 'is', 'also', 'compel']",3.0
"['what', 'can', 'i', 'say', 'to', 'you', 'he', 'told', 'a', 'crowd', 'at', 'a', 'cemeteri', 'with', 'a', 'thousand', 'headston', 'mani', 'of', 'them', 'mark', 'the', 'graf', 'of', 'entir', 'famili']","['mr', 'powel', 'told', 'a', 'crowd', 'at', 'a', 'cemeteri', 'with', 'a', 'thousand', 'headston', 'mani', 'of', 'them', 'mark', 'the', 'graf', 'of', 'entir', 'famili']",2.8
"['she', 'had', 'onli', 'a', 'singl', 'condit', 'that', 'the', 'book', 'not', 'be', 'publish', 'until', 'her', 'death']","['she', 'insist', 'though', 'that', 'it', 'not', 'be', 'publish', 'until', 'after', 'her', 'death']",4.4
"['the', 'find', 'are', 'publish', 'in', 'the', 'novemb', 'edit', 'of', 'the', 'journal', 'natur']","['both', 'studi', 'are', 'publish', 'on', 'thursday', 'in', 'natur', 'the', 'british', 'weekli', 'scienc', 'journal']",2.6
"['median', 'household', 'incom', 'declin', 'percent', 'between', 'and', 'to', 'after', 'account', 'for', 'inflat']","['the', 'same', 'survey', 'found', 'the', 'median', 'household', 'incom', 'rose', 'by', 'when', 'account', 'for', 'inflat', 'to']",1.4
"['u', 'and', 'european', 'leader', 'pledg', 'on', 'wednesday', 'to', 'work', 'togeth', 'to', 'keep', 'iran', 'from', 'develop', 'nuclear', 'weapon', 'present', 'a', 'unit', 'front', 'after', 'month', 'of', 'bitter', 'unk', 'over', 'iraq']","['bush', 'said', 'u', 'and', 'european', 'union', 'leader', 'at', 'an', 'annual', 'washington', 'summit', 'agre', 'on', 'the', 'need', 'to', 'keep', 'iran', 'from', 'develop', 'nuclear', 'weapon']",3.2
"['he', 'left', 'the', 'armi', 'for', 'syria', 'where', 'he', 'receiv', 'religi', 'train']","['he', 'move', 'to', 'syria', 'where', 'he', 'underw', 'further', 'religi', 'train', 'in', 'unk', 'islam', 'belief']",3.0
"['the', 'meet', 'wa', 'schedul', 'to', 'end', 'wednesday', 'night', 'with', 'attende', 'approv', 'resolut', 'that', 'express', 'the', 'denomin', 'view', 'on', 'issu', 'but', 'that', 'are', 'not', 'bind', 'on', 'church']","['on', 'wednesday', 'attende', 'will', 'vote', 'on', 'resolut', 'that', 'express', 'the', 'southern', 'baptist', 'view', 'on', 'issu', 'but', 'are', 'not', 'bind', 'on', 'individu', 'church']",3.273
"['but', 'the', 'inadequ', 'perform', 'of', 'student', 'in', 'variou', 'subgroup', 'tag', 'the', 'state', 'a', 'unk', 'under', 'the', 'feder', 'no', 'child', 'left', 'behind', 'act']","['but', 'the', 'inadequ', 'perform', 'of', 'student', 'in', 'variou', 'subgroup', 'such', 'a', 'race', 'push', 'the', 'state', 'onto', 'the', 'unk', 'list', 'under', 'the', 'feder', 'no', 'child', 'left', 'behind', 'act']",4.0
"['thi', 'led', 'to', 'the', 'recoveri', 'of', 'the', 'kilogram', 'unk', 'altar', 'announc', 'on', 'wednesday', 'by', 'the', 'vanderbilt', 'univers', 'in', 'nashvil', 'and', 'the', 'nation', 'geograph', 'societi']","['thi', 'led', 'last', 'month', 'to', 'the', 'recoveri', 'of', 'the', 'pound', 'unk', 'altar', 'vanderbilt', 'univers', 'in', 'nashvil', 'and', 'the', 'nation', 'geograph', 'societi', 'announc', 'wednesday']",3.25
"['in', 'a', 'unk', 'swipe', 'at', 'dean', 'he', 'predict', 'american', 'would', 'not', 'elect', 'a', 'democrat', 'who', 'sound', 'an', 'uncertain', 'trumpet', 'in', 'these', 'danger', 'time']","['they', 'will', 'not', 'elect', 'a', 'presid', 'a', 'democrat', 'who', 'sound', 'an', 'uncertain', 'trumpet', 'in', 'these', 'danger', 'time']",3.5
"['the', 'report', 'forecast', 'there', 'will', 'be', 'hot', 'spot', 'worldwid', 'thi', 'year', 'up', 'from', 'just', 'in', 'and', 'in']","['the', 'report', 'also', 'claim', 'that', 'there', 'will', 'be', 'up', 'to', 'million', 'unk', 'to', 'hot', 'spot', 'thi', 'year', 'up', 'again', 'from', 'the', 'unk', 'million', 'in']",1.75
"['a', 'new', 'studi', 'conduct', 'in', 'europ', 'found', 'the', 'medicin', 'work', 'just', 'a', 'well', 'a', 'an', 'earlier', 'disput', 'studi', 'sponsor', 'by', 'imclon', 'system', 'said', 'it', 'did']","['doctor', 'conclud', 'erbitux', 'the', 'cancer', 'drug', 'that', 'unk', 'imclon', 'system', 'in', 'an', 'insid', 'trade', 'scandal', 'work', 'just', 'a', 'well', 'a', 'an', 'earlier', 'unk', 'studi', 'said', 'it', 'did']",2.7
"['her', 'lawyer', 'donald', 'levin', 'told', 'the', 'unk', 'she', 'had', 'been', 'offer', 'u', 'to', 'tell', 'her', 'stori', 'unk', 'to', 'australian', 'tv']","['mr', 'levin', 'said', 'she', 'had', 'been', 'offer', 'to', 'tell', 'her', 'stori', 'to', 'an', 'australian', 'tv', 'network']",3.75
"['perri', 'ha', 'call', 'lawmak', 'into', 'two', 'special', 'session', 'to', 'address', 'congression', 'redistrict']","['perri', 'ha', 'sinc', 'call', 'two', 'special', 'legisl', 'session', 'to', 'tri', 'forc', 'the', 'redistrict', 'plan', 'through']",3.75
"['unk', 'offici', 'and', 'a', 'boe', 'offici', 'declin', 'to', 'comment', 'yesterday']","['unk', 'york', 'a', 'spokeswoman', 'for', 'boe', 'declin', 'to', 'comment', 'on', 'the', 'deal']",4.0
"['the', 'lawsuit', 'name', 'shelley', 'a', 'democrat', 'and', 'registrar', 'in', 'lo', 'angel', 'orang', 'and', 'san', 'diego', 'counti']","['the', 'lawsuit', 'name', 'secretari', 'of', 'state', 'kevin', 'shelley', 'a', 'democrat', 'and', 'the', 'registrar', 'of', 'voter', 'in', 'lo', 'angel', 'orang', 'and', 'san', 'diego', 'counti']",4.2
"['negoti', 'said', 'friday', 'they', 'made', 'good', 'progress', 'dure', 'their', 'latest', 'round', 'of', 'talk', 'on', 'creat', 'a', 'central', 'american', 'free', 'trade', 'agreement']","['negoti', 'said', 'friday', 'they', 'made', 'progress', 'dure', 'their', 'latest', 'round', 'of', 'unk', 'negoti', 'between', 'the', 'unit', 'state', 'and', 'five', 'central', 'american', 'countri', 'thi', 'week', 'in', 'houston']",3.75
"['it', 'veri', 'difficult', 'to', 'do', 'larg', 'syndic', 'loan', 'in', 'japan', 'where', 'there', 'is', 'a', 'lack', 'of', 'unk', 'say', 'one', 'banker']","['it', 'is', 'veri', 'difficult', 'to', 'do', 'larg', 'syndic', 'loan', 'in', 'japan', 'say', 'one', 'banker']",3.8
"['the', 'case', 'come', 'out', 'of', 'illinoi', 'and', 'involv', 'a', 'unk', 'compani', 'call', 'telemarket', 'associ', 'inc']","['the', 'case', 'decid', 'monday', 'center', 'around', 'an', 'illinoi', 'fundrais', 'telemarket', 'associ']",4.4
"['he', 'urg', 'congress', 'to', 'send', 'me', 'the', 'final', 'bill', 'a', 'soon', 'a', 'possibl', 'so', 'that', 'i', 'can', 'sign', 'it', 'into', 'law']","['i', 'urg', 'congress', 'to', 'quickli', 'resolv', 'ani', 'differ', 'and', 'send', 'me', 'the', 'final', 'bill', 'a', 'soon', 'a', 'possibl', 'so', 'that', 'i', 'can', 'sign', 'it', 'into', 'law', 'he', 'said']",4.6
"['mr', 'pingeon', 'is', 'director', 'of', 'litig', 'for', 'massachusett', 'correct', 'legal', 'servic', 'a', 'prison', 'right', 'group']","['pingeon', 'said', 'an', 'attorney', 'for', 'hi', 'organ', 'massachusett', 'correct', 'legal', 'servic', 'interview', 'unk', 'tuesday']",1.667
"['yee', 'is', 'a', 'graduat', 'of', 'the', 'u', 'militari', 'academi', 'at', 'west', 'point', 'new', 'york']","['yee', 'grew', 'up', 'in', 'the', 'unit', 'state', 'and', 'graduat', 'from', 'the', 'u', 'militari', 'academi', 'at', 'west', 'point']",4.0
"['pnc', 'regret', 'it', 'involv', 'in', 'the', 'deal', 'chairman', 'and', 'chief', 'execut', 'offic', 'jame', 'rohr', 'said', 'in', 'a', 'statement']","['jame', 'rohr', 'chairman', 'and', 'chief', 'execut', 'offic', 'said', 'pnc', 'regret', 'the', 'incid']",4.333
"['unk', 'support', 'bill', 'curri', 'rowland', 'oppon', 'in', 'the', 'gubernatori', 'elect']","['mr', 'swan', 'group', 'support', 'the', 'governor', 'democrat', 'oppon', 'bill', 'curri', 'in', 'the', 'elect']",3.0
"['they', 'later', 'fell', 'out', 'and', 'have', 'back', 'a', 'seri', 'of', 'rival', 'unk', 'militia', 'in', 'recent', 'year']","['the', 'two', 'invad', 'countri', 'later', 'fell', 'out', 'and', 'have', 'sinc', 'back', 'rival', 'faction']",3.5
"['anoth', 'said', 'it', 'member', 'would', 'continu', 'to', 'call', 'the', 'more', 'than', 'million', 'phone', 'number', 'on', 'the', 'feder', 'trade', 'commiss', 'list']","['unk', 'the', 'direct', 'market', 'associ', 'said', 'it', 'member', 'should', 'not', 'call', 'the', 'nearli', 'million', 'number', 'on', 'the', 'list']",2.0
"['veteran', 'entertain', 'bob', 'hope', 'celebr', 'hi', 'th', 'birthday', 'and', 'mani', 'year', 'in', 'unk', 'on', 'thursday']","['hollywood', 'and', 'the', 'world', 'are', 'gear', 'up', 'to', 'celebr', 'legendari', 'entertain', 'bob', 'hope', 'th', 'birthday', 'on', 'thursday']",3.75
"['declin', 'issu', 'outnumb', 'advanc', 'nearli', 'to', 'on', 'the', 'new', 'york', 'stock', 'exchang']","['advanc', 'outnumb', 'declin', 'by', 'nearli', 'to', 'on', 'the', 'nyse', 'and', 'more', 'than', 'to', 'on', 'nasdaq']",1.8
"['a', 'float', 'airfield', 'with', 'a', 'flight', 'deck', 'cover', 'acr', 'the', 'ship', 'took', 'about', 'five', 'year', 'to', 'build']","['the', 'reagan', 'a', 'float', 'airfield', 'with', 'a', 'flight', 'deck', 'cover', 'acr', 'is', 'the', 'ninth', 'unk', 'carrier', 'to', 'be', 'built', 'at', 'the', 'newport', 'news', 'unk']",2.667
"['im', 'veri', 'proud', 'of', 'the', 'citizen', 'of', 'thi', 'state', 'said', 'gov', 'john', 'baldacci', 'a', 'casino', 'foe']","['im', 'veri', 'proud', 'of', 'the', 'citizen', 'of', 'thi', 'state', 'gov', 'john', 'baldacci', 'said', 'after', 'vote', 'from', 'tuesday', 'referendum', 'were', 'count']",3.8
"['an', 'injur', 'woman', 'unk', 'also', 'wa', 'hospit', 'and', 'wa', 'list', 'in', 'good', 'condit']","['a', 'woman', 'wa', 'list', 'in', 'good', 'condit', 'at', 'memori', 'unk', 'campu', 'he', 'said']",2.2
"['the', 'shoot', 'victim', 'wa', 'taken', 'to', 'king', 'counti', 'hospit', 'center', 'where', 'he', 'later', 'die', 'the', 'polic', 'said']","['the', 'victim', 'who', 'wa', 'not', 'identifi', 'wa', 'taken', 'to', 'king', 'counti', 'hospit', 'where', 'he', 'wa', 'unk', 'dead']",4.333
"['they', 'report', 'symptom', 'of', 'fever', 'headach', 'unk', 'and', 'unk', 'unk']","['symptom', 'includ', 'a', 'unk', 'neck', 'fever', 'headach', 'and', 'sensit', 'to', 'light']",2.333
"['weve', 'becom', 'like', 'total', 'stranger', 'klein', 'quot', 'him', 'a', 'say']","['weve', 'becom', 'like', 'total', 'stranger', 'john', 'told', 'a', 'unk', 'two', 'day', 'befor', 'hi', 'death']",3.25
"['davey', 'graduat', 'saturday', 'from', 'northwest', 'colleg', 'which', 'is', 'affili', 'with', 'the', 'assembl', 'of', 'god', 'with', 'a', 'unk', 'of', 'art', 'degre', 'in', 'religion', 'and', 'unk']","['davey', 'start', 'attend', 'northwest', 'colleg', 'which', 'is', 'affili', 'with', 'the', 'assembl', 'of', 'god', 'in', 'with', 'plan', 'to', 'becom', 'a', 'minist']",2.25
"['the', 'technologylac', 'nasdaq', 'composit', 'index', 'ixic', 'fell', 'point', 'or', 'percent', 'to']","['the', 'broader', 'standard', 'poor', 'index', 'spx', 'gave', 'up', 'point', 'or', 'percent', 'at']",0.75
"['it', 'wa', 'a', 'final', 'test', 'befor', 'deliv', 'the', 'missil', 'to', 'the', 'arm', 'forc']","['state', 'radio', 'said', 'it', 'wa', 'the', 'last', 'test', 'befor', 'the', 'missil', 'wa', 'deliv', 'to', 'the', 'arm', 'forc']",4.0
"['your', 'withdraw', 'from', 'our', 'countri', 'is', 'inevit', 'whether', 'it', 'happen', 'today', 'or', 'tomorrow', 'and', 'tomorrow', 'will', 'come', 'soon']","['your', 'withdraw', 'from', 'our', 'countri', 'is', 'inevit', 'whether', 'it', 'happen', 'today', 'or', 'tomorrow', 'ad', 'the', 'voic', 'which', 'sign', 'off', 'give', 'the', 'date', 'a', 'unk']",3.5
"['accord', 'to', 'a', 'news', 'releas', 'sent', 'by', 'the', 'terri', 'unk', 'foundat', 'florida', 'speaker', 'johnni', 'byrd', 'will', 'introduc', 'terri', 'bill', 'dure', 'the', 'special', 'session', 'monday']","['florida', 'speaker', 'of', 'the', 'hous', 'johnni', 'byrd', 'is', 'expect', 'to', 'introduc', 'terri', 'bill', 'dure', 'a', 'oneday', 'special', 'session', 'of', 'the', 'state', 'unk', 'be', 'held', 'today', 'in', 'unk']",3.75
"['also', 'busi', 'throughout', 'utah', 'are', 'volunt', 'to', 'unk', 'unk', 'alert', 'on', 'their', 'sign']","['other', 'busi', 'are', 'volunt', 'to', 'put', 'the', 'alert', 'on', 'their', 'electron', 'sign', 'and', 'unk']",3.75
"['thank', 'to', 'the', 'euro', 'rise', 'against', 'the', 'japanes', 'currenc', 'the', 'dollar', 'wa', 'at', 'yen', 'well', 'abov', 'the', 'overnight', 'month', 'low', 'of', 'yen']","['the', 'euro', 'rise', 'against', 'the', 'yen', 'and', 'specul', 'of', 'japanes', 'intervent', 'help', 'the', 'dollar', 'firm', 'to', 'yen', 'well', 'abov', 'a', 'month', 'low', 'of', 'yen', 'hit', 'on', 'thursday']",4.25
"['russian', 'stock', 'fell', 'after', 'the', 'arrest', 'last', 'saturday', 'of', 'mikhail', 'khodorkovski', 'chief', 'execut', 'of', 'yuko', 'oil', 'on', 'charg', 'of', 'fraud', 'and', 'tax', 'evas']","['the', 'weekend', 'arrest', 'of', 'russia', 'unk', 'man', 'mikhail', 'khodorkovski', 'chief', 'execut', 'of', 'oil', 'major', 'yuko', 'on', 'charg', 'of', 'fraud', 'and', 'tax', 'evas', 'unk', 'financi', 'market']",4.0
"['for', 'the', 'year', 'it', 'expect', 'sale', 'of', 'million', 'and', 'a', 'profit', 'of', 'cent', 'a', 'share', 'from', 'continu', 'oper']","['thi', 'is', 'an', 'increas', 'from', 'the', 'million', 'and', 'cent', 'a', 'share', 'previous', 'forecast']",0.75
"['after', 'hugh', 'refus', 'to', 'unk', 'hernandez', 'he', 'unk', 'to', 'the', 'equal', 'employ', 'opportun', 'commiss']","['hernandez', 'file', 'an', 'equal', 'employ', 'opportun', 'commiss', 'complaint', 'and', 'unk']",3.4
"['unk', 'propos', 'call', 'for', 'an', 'unk', 'end', 'to', 'the', 'controversi', 'robin', 'hood', 'plan', 'for', 'school', 'financ']","['the', 'committe', 'would', 'propos', 'a', 'replac', 'for', 'the', 'robin', 'hood', 'school', 'financ', 'system']",2.6
"['other', 'countri', 'and', 'privat', 'creditor', 'are', 'owe', 'at', 'least', 'billion', 'in', 'addit']","['other', 'countri', 'are', 'owe', 'at', 'least', 'u', 'billion', 'billion']",3.4
"['telemarket', 'who', 'call', 'number', 'on', 'the', 'list', 'after', 'oct', 'could', 'face', 'fine', 'of', 'up', 'to', 'per', 'call']","['under', 'the', 'law', 'telemarket', 'who', 'call', 'number', 'on', 'the', 'list', 'can', 'be', 'fine', 'up', 'to', 'for', 'each', 'violat']",3.6
"['he', 'explain', 'that', 'he', 'found', 'antetonitru', 'when', 'he', 'came', 'to', 'wit', 'in', 'a', 'a', 'postdoctor', 'research', 'assist', 'at', 'england', 'univers', 'of', 'bristol']","['he', 'explain', 'that', 'he', 'found', 'antetonitru', 'when', 'he', 'came', 'to', 'wit', 'in', 'while', 'a', 'postdoctor', 'research', 'assist', 'at', 'bristol', 'univers', 'in', 'britain']",5.0
"['air', 'canada', 'the', 'largest', 'airlin', 'in', 'canada', 'and', 'no', 'in', 'the', 'world', 'ha', 'been', 'under', 'court', 'protect', 'from', 'creditor', 'sinc', 'april']","['the', 'no', 'airlin', 'in', 'the', 'world', 'air', 'canada', 'ha', 'been', 'under', 'court', 'protect', 'from', 'creditor', 'sinc', 'april']",4.25
"['the', 'juri', 'also', 'found', 'gonzal', 'guilti', 'of', 'use', 'excess', 'forc', 'by', 'dous', 'unk', 'with', 'pepper', 'spray']","['gonzal', 'wa', 'found', 'guilti', 'of', 'use', 'excess', 'forc', 'by', 'spray', 'unk', 'with', 'pepper', 'spray']",4.25
"['the', 'bodi', 'of', 'some', 'of', 'the', 'dead', 'pull', 'out', 'from', 'under', 'the', 'train', 'were', 'laid', 'out', 'besid', 'the', 'track', 'while', 'emerg', 'servic', 'brought', 'in', 'wooden', 'unk']","['the', 'bodi', 'of', 'mani', 'of', 'the', 'dead', 'pull', 'from', 'under', 'the', 'partial', 'derail', 'train', 'were', 'laid', 'out', 'by', 'the', 'track', 'await', 'unk']",3.25
